"ObjectClass","Name","whenCreated","whenChanged","DistinguishedName"
"top","FRS-Service-Command","10/21/1630 4:21:04 PM","5/13/2021 2:39:01 PM","CN=FRS-Service-Command,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","FRS-Service-Command-Status","10/21/1630 4:21:04 PM","5/13/2021 2:39:01 PM","CN=FRS-Service-Command-Status,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","FRS-Staging-Path","10/21/1630 4:21:04 PM","5/13/2021 2:39:01 PM","CN=FRS-Staging-Path,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Ipsec-NFA-Reference","10/21/1630 4:21:04 PM","5/13/2021 2:39:01 PM","CN=Ipsec-NFA-Reference,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","FRS-Time-Last-Command","10/21/1630 4:21:04 PM","5/13/2021 2:39:01 PM","CN=FRS-Time-Last-Command,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Ipsec-Owners-Reference","10/21/1630 4:21:04 PM","5/13/2021 2:39:01 PM","CN=Ipsec-Owners-Reference,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","FRS-Time-Last-Config-Change","10/21/1630 4:21:04 PM","5/13/2021 2:39:01 PM","CN=FRS-Time-Last-Config-Change,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Ipsec-Policy","10/21/1630 4:21:10 PM","5/13/2021 2:39:02 PM","CN=Ipsec-Policy,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","FRS-Update-Timeout","10/21/1630 4:21:04 PM","5/13/2021 2:39:01 PM","CN=FRS-Update-Timeout,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Ipsec-Policy-Reference","10/21/1630 4:21:04 PM","5/13/2021 2:39:01 PM","CN=Ipsec-Policy-Reference,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","FRS-Version","10/21/1630 4:21:04 PM","5/13/2021 2:39:01 PM","CN=FRS-Version,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","IpService","6/22/2011 3:45:12 PM","5/13/2021 2:39:02 PM","CN=IpService,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","FRS-Version-GUID","10/21/1630 4:21:04 PM","5/13/2021 2:39:01 PM","CN=FRS-Version-GUID,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","FRS-Working-Path","10/21/1630 4:21:04 PM","5/13/2021 2:39:01 PM","CN=FRS-Working-Path,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","IpServicePort","6/22/2011 3:44:15 PM","5/13/2021 2:39:02 PM","CN=IpServicePort,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","FSMO-Role-Owner","10/21/1630 4:21:04 PM","5/13/2021 2:39:03 PM","CN=FSMO-Role-Owner,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","IpServiceProtocol","6/22/2011 3:44:31 PM","5/13/2021 2:39:02 PM","CN=IpServiceProtocol,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","FT-Dfs","10/21/1630 4:21:10 PM","5/13/2021 2:39:02 PM","CN=FT-Dfs,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Is-Critical-System-Object","10/21/1630 4:21:04 PM","5/13/2021 2:39:03 PM","CN=Is-Critical-System-Object,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Garbage-Coll-Period","10/21/1630 4:21:04 PM","5/13/2021 2:39:03 PM","CN=Garbage-Coll-Period,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Is-Defunct","10/21/1630 4:21:04 PM","5/13/2021 2:39:03 PM","CN=Is-Defunct,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Gecos","6/22/2011 3:44:01 PM","5/13/2021 2:39:02 PM","CN=Gecos,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Is-Deleted","10/21/1630 4:21:04 PM","5/13/2021 2:39:03 PM","CN=Is-Deleted,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Is-Ephemeral","10/21/1630 4:21:05 PM","5/13/2021 2:39:01 PM","CN=Is-Ephemeral,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Generated-Connection","10/21/1630 4:21:04 PM","5/13/2021 2:39:01 PM","CN=Generated-Connection,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Generation-Qualifier","10/21/1630 4:21:04 PM","5/13/2021 2:39:01 PM","CN=Generation-Qualifier,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Is-Member-Of-DL","10/21/1630 4:21:05 PM","5/13/2021 2:39:03 PM","CN=Is-Member-Of-DL,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","GidNumber","6/22/2011 3:44:04 PM","5/13/2021 2:39:02 PM","CN=GidNumber,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Is-Member-Of-Partial-Attribute-Set","10/21/1630 4:21:05 PM","5/13/2021 2:39:03 PM","CN=Is-Member-Of-Partial-Attribute-Set,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Given-Name","10/21/1630 4:21:04 PM","5/13/2021 2:39:03 PM","CN=Given-Name,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Is-Privilege-Holder","10/21/1630 4:21:05 PM","5/13/2021 2:39:01 PM","CN=Is-Privilege-Holder,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Global-Address-List","10/21/1630 4:21:04 PM","5/13/2021 2:39:03 PM","CN=Global-Address-List,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Is-Recycled","6/22/2011 3:53:14 PM","5/13/2021 2:39:03 PM","CN=Is-Recycled,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Global-Address-List2","6/22/2011 3:53:03 PM","5/13/2021 2:39:03 PM","CN=Global-Address-List2,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Is-Single-Valued","10/21/1630 4:21:05 PM","5/13/2021 2:39:03 PM","CN=Is-Single-Valued,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Governs-ID","10/21/1630 4:21:04 PM","5/13/2021 2:39:03 PM","CN=Governs-ID,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","jpegPhoto","1/28/2007 6:51:51 AM","5/13/2021 2:39:02 PM","CN=jpegPhoto,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","GP-Link","10/21/1630 4:21:04 PM","5/13/2021 2:39:01 PM","CN=GP-Link,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Keywords","10/21/1630 4:21:05 PM","5/13/2021 2:39:03 PM","CN=Keywords,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","GP-Options","10/21/1630 4:21:04 PM","5/13/2021 2:39:01 PM","CN=GP-Options,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Knowledge-Information","10/21/1630 4:21:05 PM","5/13/2021 2:39:01 PM","CN=Knowledge-Information,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","GPC-File-Sys-Path","10/21/1630 4:21:04 PM","5/13/2021 2:39:01 PM","CN=GPC-File-Sys-Path,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","labeledURI","1/28/2007 6:51:53 AM","5/13/2021 2:39:02 PM","CN=labeledURI,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","GPC-Functionality-Version","10/21/1630 4:21:04 PM","5/13/2021 2:39:01 PM","CN=GPC-Functionality-Version,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Last-Backup-Restoration-Time","10/21/1630 4:21:05 PM","5/13/2021 2:39:01 PM","CN=Last-Backup-Restoration-Time,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Last-Content-Indexed","10/21/1630 4:21:05 PM","5/13/2021 2:39:01 PM","CN=Last-Content-Indexed,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","GPC-Machine-Extension-Names","10/21/1630 4:21:04 PM","5/13/2021 2:39:01 PM","CN=GPC-Machine-Extension-Names,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Last-Known-Parent","10/21/1630 4:21:05 PM","5/13/2021 2:39:03 PM","CN=Last-Known-Parent,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","GPC-User-Extension-Names","10/21/1630 4:21:04 PM","5/13/2021 2:39:01 PM","CN=GPC-User-Extension-Names,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Last-Logoff","10/21/1630 4:21:05 PM","5/13/2021 2:39:03 PM","CN=Last-Logoff,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","GPC-WQL-Filter","1/28/2007 6:50:51 AM","5/13/2021 2:39:02 PM","CN=GPC-WQL-Filter,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Last-Logon","10/21/1630 4:21:05 PM","5/13/2021 2:39:03 PM","CN=Last-Logon,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Group","10/21/1630 4:21:10 PM","5/13/2021 2:39:05 PM","CN=Group,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Last-Logon-Timestamp","1/28/2007 6:51:00 AM","5/13/2021 2:39:05 PM","CN=Last-Logon-Timestamp,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Group-Attributes","10/21/1630 4:21:04 PM","5/13/2021 2:39:01 PM","CN=Group-Attributes,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Last-Set-Time","10/21/1630 4:21:05 PM","5/13/2021 2:39:03 PM","CN=Last-Set-Time,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Group-Membership-SAM","10/21/1630 4:21:04 PM","5/13/2021 2:39:01 PM","CN=Group-Membership-SAM,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Last-Update-Sequence","10/21/1630 4:21:05 PM","5/13/2021 2:39:01 PM","CN=Last-Update-Sequence,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Group-Of-Names","10/21/1630 4:21:10 PM","5/13/2021 2:39:02 PM","CN=Group-Of-Names,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","LDAP-Admin-Limits","10/21/1630 4:21:05 PM","5/13/2021 2:39:03 PM","CN=LDAP-Admin-Limits,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Group-Policy-Container","10/21/1630 4:21:10 PM","5/13/2021 2:39:02 PM","CN=Group-Policy-Container,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Group-Priority","10/21/1630 4:21:04 PM","5/13/2021 2:39:01 PM","CN=Group-Priority,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","LDAP-Display-Name","10/21/1630 4:21:05 PM","5/13/2021 2:39:03 PM","CN=LDAP-Display-Name,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Group-Type","10/21/1630 4:21:04 PM","5/13/2021 2:39:03 PM","CN=Group-Type,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","LDAP-IPDeny-List","10/21/1630 4:21:05 PM","5/13/2021 2:39:03 PM","CN=LDAP-IPDeny-List,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","groupOfUniqueNames","1/28/2007 6:52:01 AM","5/13/2021 2:39:02 PM","CN=groupOfUniqueNames,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Leaf","10/21/1630 4:21:10 PM","5/13/2021 2:39:01 PM","CN=Leaf,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Groups-to-Ignore","10/21/1630 4:21:04 PM","5/13/2021 2:39:01 PM","CN=Groups-to-Ignore,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Legacy-Exchange-DN","10/21/1630 4:21:05 PM","5/13/2021 2:39:03 PM","CN=Legacy-Exchange-DN,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Has-Master-NCs","10/21/1630 4:21:04 PM","5/13/2021 2:39:03 PM","CN=Has-Master-NCs,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Licensing-Site-Settings","10/21/1630 4:21:10 PM","5/13/2021 2:39:01 PM","CN=Licensing-Site-Settings,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Has-Partial-Replica-NCs","10/21/1630 4:21:04 PM","5/13/2021 2:39:03 PM","CN=Has-Partial-Replica-NCs,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Link-ID","10/21/1630 4:21:05 PM","5/13/2021 2:39:03 PM","CN=Link-ID,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Help-Data16","10/21/1630 4:21:04 PM","5/13/2021 2:39:03 PM","CN=Help-Data16,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Link-Track-Object-Move-Table","10/21/1630 4:21:10 PM","5/13/2021 2:39:01 PM","CN=Link-Track-Object-Move-Table,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Help-Data32","10/21/1630 4:21:04 PM","5/13/2021 2:39:03 PM","CN=Help-Data32,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Link-Track-OMT-Entry","10/21/1630 4:21:10 PM","5/13/2021 2:39:01 PM","CN=Link-Track-OMT-Entry,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Help-File-Name","10/21/1630 4:21:04 PM","5/13/2021 2:39:03 PM","CN=Help-File-Name,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Link-Track-Secret","10/21/1630 4:21:05 PM","5/13/2021 2:39:01 PM","CN=Link-Track-Secret,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Hide-From-AB","1/28/2007 6:52:14 AM","5/13/2021 2:39:02 PM","CN=Hide-From-AB,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Link-Track-Vol-Entry","10/21/1630 4:21:10 PM","5/13/2021 2:39:01 PM","CN=Link-Track-Vol-Entry,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Home-Directory","10/21/1630 4:21:04 PM","5/13/2021 2:39:03 PM","CN=Home-Directory,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Link-Track-Volume-Table","10/21/1630 4:21:10 PM","5/13/2021 2:39:01 PM","CN=Link-Track-Volume-Table,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Home-Drive","10/21/1630 4:21:04 PM","5/13/2021 2:39:03 PM","CN=Home-Drive,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Lm-Pwd-History","10/21/1630 4:21:05 PM","5/13/2021 2:39:03 PM","CN=Lm-Pwd-History,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","host","1/28/2007 6:53:36 AM","5/13/2021 2:39:02 PM","CN=host,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Local-Policy-Flags","10/21/1630 4:21:05 PM","5/13/2021 2:39:03 PM","CN=Local-Policy-Flags,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","houseIdentifier","1/28/2007 6:53:42 AM","5/13/2021 2:39:02 PM","CN=houseIdentifier,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Local-Policy-Reference","10/21/1630 4:21:05 PM","5/13/2021 2:39:01 PM","CN=Local-Policy-Reference,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Icon-Path","10/21/1630 4:21:04 PM","5/13/2021 2:39:01 PM","CN=Icon-Path,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Locale-ID","10/21/1630 4:21:05 PM","5/13/2021 2:39:03 PM","CN=Locale-ID,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","IEEE802Device","6/22/2011 3:44:56 PM","5/13/2021 2:39:02 PM","CN=IEEE802Device,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Locality","10/21/1630 4:21:10 PM","5/13/2021 2:39:02 PM","CN=Locality,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Implemented-Categories","10/21/1630 4:21:04 PM","5/13/2021 2:39:01 PM","CN=Implemented-Categories,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Locality-Name","10/21/1630 4:21:05 PM","5/13/2021 2:39:03 PM","CN=Locality-Name,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Index-Server-Catalog","10/21/1630 4:21:10 PM","5/13/2021 2:39:01 PM","CN=Index-Server-Catalog,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Localization-Display-Id","10/21/1630 4:21:05 PM","5/13/2021 2:39:01 PM","CN=Localization-Display-Id,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","IndexedScopes","10/21/1630 4:21:04 PM","5/13/2021 2:39:01 PM","CN=IndexedScopes,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Localized-Description","10/21/1630 4:21:05 PM","5/13/2021 2:39:01 PM","CN=Localized-Description,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","inetOrgPerson","1/28/2007 6:52:00 AM","5/13/2021 2:39:03 PM","CN=inetOrgPerson,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Location","10/21/1630 4:21:05 PM","5/13/2021 2:39:01 PM","CN=Location,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Infrastructure-Update","10/21/1630 4:21:10 PM","5/13/2021 2:39:01 PM","CN=Infrastructure-Update,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Lock-Out-Observation-Window","10/21/1630 4:21:05 PM","5/13/2021 2:39:03 PM","CN=Lock-Out-Observation-Window,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Initial-Auth-Incoming","10/21/1630 4:21:04 PM","5/13/2021 2:39:03 PM","CN=Initial-Auth-Incoming,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Lockout-Duration","10/21/1630 4:21:05 PM","5/13/2021 2:39:03 PM","CN=Lockout-Duration,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Initial-Auth-Outgoing","10/21/1630 4:21:04 PM","5/13/2021 2:39:03 PM","CN=Initial-Auth-Outgoing,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Lockout-Threshold","10/21/1630 4:21:05 PM","5/13/2021 2:39:03 PM","CN=Lockout-Threshold,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Initials","10/21/1630 4:21:04 PM","5/13/2021 2:39:01 PM","CN=Initials,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Lockout-Time","10/21/1630 4:21:05 PM","5/13/2021 2:39:03 PM","CN=Lockout-Time,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Install-Ui-Level","10/21/1630 4:21:04 PM","5/13/2021 2:39:01 PM","CN=Install-Ui-Level,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","LoginShell","6/22/2011 3:44:08 PM","5/13/2021 2:39:02 PM","CN=LoginShell,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Instance-Type","10/21/1630 4:21:04 PM","5/13/2021 2:39:03 PM","CN=Instance-Type,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Logo","10/21/1630 4:21:05 PM","5/13/2021 2:39:03 PM","CN=Logo,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Intellimirror-Group","10/21/1630 4:21:10 PM","5/13/2021 2:39:01 PM","CN=Intellimirror-Group,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Logon-Count","10/21/1630 4:21:05 PM","5/13/2021 2:39:03 PM","CN=Logon-Count,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Intellimirror-SCP","10/21/1630 4:21:10 PM","5/13/2021 2:39:01 PM","CN=Intellimirror-SCP,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Logon-Hours","10/21/1630 4:21:05 PM","5/13/2021 2:39:03 PM","CN=Logon-Hours,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Inter-Site-Topology-Failover","10/21/1630 4:21:04 PM","5/13/2021 2:39:03 PM","CN=Inter-Site-Topology-Failover,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Logon-Workstation","10/21/1630 4:21:05 PM","5/13/2021 2:39:01 PM","CN=Logon-Workstation,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Inter-Site-Topology-Generator","10/21/1630 4:21:04 PM","5/13/2021 2:39:03 PM","CN=Inter-Site-Topology-Generator,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Lost-And-Found","10/21/1630 4:21:10 PM","5/13/2021 2:39:01 PM","CN=Lost-And-Found,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Inter-Site-Topology-Renew","10/21/1630 4:21:04 PM","5/13/2021 2:39:03 PM","CN=Inter-Site-Topology-Renew,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","LSA-Creation-Time","10/21/1630 4:21:05 PM","5/13/2021 2:39:01 PM","CN=LSA-Creation-Time,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Inter-Site-Transport","10/21/1630 4:21:10 PM","5/13/2021 2:39:01 PM","CN=Inter-Site-Transport,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","LSA-Modified-Count","10/21/1630 4:21:05 PM","5/13/2021 2:39:01 PM","CN=LSA-Modified-Count,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Inter-Site-Transport-Container","10/21/1630 4:21:10 PM","5/13/2021 2:39:01 PM","CN=Inter-Site-Transport-Container,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","MacAddress","6/22/2011 3:44:06 PM","5/13/2021 2:39:02 PM","CN=MacAddress,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","International-ISDN-Number","10/21/1630 4:21:04 PM","5/13/2021 2:39:01 PM","CN=International-ISDN-Number,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Machine-Architecture","10/21/1630 4:21:05 PM","5/13/2021 2:39:01 PM","CN=Machine-Architecture,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Invocation-Id","10/21/1630 4:21:04 PM","5/13/2021 2:39:03 PM","CN=Invocation-Id,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Machine-Password-Change-Interval","10/21/1630 4:21:05 PM","5/13/2021 2:39:01 PM","CN=Machine-Password-Change-Interval,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","IpHost","6/22/2011 3:45:06 PM","5/13/2021 2:39:02 PM","CN=IpHost,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Machine-Role","10/21/1630 4:21:05 PM","5/13/2021 2:39:03 PM","CN=Machine-Role,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","IpHostNumber","6/22/2011 3:44:11 PM","5/13/2021 2:39:02 PM","CN=IpHostNumber,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Machine-Wide-Policy","10/21/1630 4:21:05 PM","5/13/2021 2:39:01 PM","CN=Machine-Wide-Policy,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","IpNetmaskNumber","6/22/2011 3:44:22 PM","5/13/2021 2:39:02 PM","CN=IpNetmaskNumber,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Mail-Recipient","10/21/1630 4:21:10 PM","5/13/2021 2:39:05 PM","CN=Mail-Recipient,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","IpNetwork","6/22/2011 3:45:12 PM","5/13/2021 2:39:02 PM","CN=IpNetwork,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Managed-By","10/21/1630 4:21:05 PM","5/13/2021 2:39:03 PM","CN=Managed-By,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","IpNetworkNumber","6/22/2011 3:44:24 PM","5/13/2021 2:39:02 PM","CN=IpNetworkNumber,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Managed-Objects","10/21/1630 4:21:05 PM","5/13/2021 2:39:01 PM","CN=Managed-Objects,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","IpProtocol","6/22/2011 3:44:54 PM","5/13/2021 2:39:02 PM","CN=IpProtocol,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Manager","10/21/1630 4:21:05 PM","5/13/2021 2:39:01 PM","CN=Manager,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","IpProtocolNumber","6/22/2011 3:44:27 PM","5/13/2021 2:39:02 PM","CN=IpProtocolNumber,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","MAPI-ID","10/21/1630 4:21:05 PM","5/13/2021 2:39:03 PM","CN=MAPI-ID,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Ipsec-Base","10/21/1630 4:21:10 PM","5/13/2021 2:39:02 PM","CN=Ipsec-Base,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Marshalled-Interface","10/21/1630 4:21:05 PM","5/13/2021 2:39:01 PM","CN=Marshalled-Interface,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Ipsec-Data","10/21/1630 4:21:04 PM","5/13/2021 2:39:01 PM","CN=Ipsec-Data,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Mastered-By","10/21/1630 4:21:05 PM","5/13/2021 2:39:03 PM","CN=Mastered-By,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Ipsec-Data-Type","10/21/1630 4:21:04 PM","5/13/2021 2:39:01 PM","CN=Ipsec-Data-Type,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Max-Pwd-Age","10/21/1630 4:21:05 PM","5/13/2021 2:39:03 PM","CN=Max-Pwd-Age,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Ipsec-Filter","10/21/1630 4:21:10 PM","5/13/2021 2:39:02 PM","CN=Ipsec-Filter,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Max-Renew-Age","10/21/1630 4:21:05 PM","5/13/2021 2:39:03 PM","CN=Max-Renew-Age,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Ipsec-Filter-Reference","10/21/1630 4:21:04 PM","5/13/2021 2:39:01 PM","CN=Ipsec-Filter-Reference,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Max-Storage","10/21/1630 4:21:05 PM","5/13/2021 2:39:01 PM","CN=Max-Storage,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Ipsec-ID","10/21/1630 4:21:04 PM","5/13/2021 2:39:01 PM","CN=Ipsec-ID,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Max-Ticket-Age","10/21/1630 4:21:05 PM","5/13/2021 2:39:03 PM","CN=Max-Ticket-Age,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Ipsec-ISAKMP-Policy","10/21/1630 4:21:10 PM","5/13/2021 2:39:02 PM","CN=Ipsec-ISAKMP-Policy,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
